地址,网站介绍地址,lng,lat,价格,简介
湖北省武汉市武昌区徐东村和平大道,武昌 徐东 和平大道,114.34460027328063,30.608685589849053,36167,武昌滨江核心 红盘月亮湾  小面积的通透三房 不临街
湖北省武汉市洪山区珞狮南路,洪山 珞狮南路 雄楚大道,114.33194933405765,30.4756921260101,34689,万科翡翠云台 洋房 两梯两户 湖景房 主城区
湖北省武汉市洪山区关山关山大道,洪山 关山 关山大道,114.40541826981811,30.4899525707479,29039,关山大道泷悦华府洋房，中间楼层，满二年，随时看房
湖北省武汉市洪山区欢乐大道166号,洪山 欢乐谷 欢乐大道166号,114.3797401704173,30.59193108293352,30264,华侨城天屿一期 中高楼层 产权清晰 满二 东湖风光尽收眼底
湖北省武汉市江夏区庙山庙山中路,江夏 庙山 庙山中路,114.36902566324811,30.400579283341248,28240,满五 天祥尚府(联排别墅) 诚心出售 价格可议 可扩建
湖北省武汉市江夏区橡树南路2号,洪山 光谷软件园 保利北路2号,114.36779080189952,30.455922341231062,33849,联排边户 静坐院中即可享受花开花落 欢迎实地看房
湖北省武汉市江汉区唐家墩长江日报路79号,江汉 唐家墩 长江日报路79号,114.27264297010976,30.604419458858082,28581,万象城对面 万科翡翠国际大户型 大阳台 次新房
湖北省武汉市江夏区文化大道环湖路,江夏 文化大道 环湖路,114.32005798956311,30.403181758638315,19421,急卖江夏文化大道永旺旁 中建汤逊湖壹号双拼类独栋别墅满五
湖北省武汉市江夏区庙山大学园路37号,江夏 庙山 大学园路37号,114.38040209414908,30.441737190081856,23825,花园260平 格局大气 房东诚心出售 欢迎随时实地看房
湖北省武汉市洪山区光谷东,洪山 光谷东 高新大道,114.47724576405936,30.491071801611543,24675,笋盘急售！洋房带150平大院子送地下室 中建光谷之星
湖北省武汉市青山区余家头临江大道856号,青山 余家头 临江大道856号,114.35288651581986,30.625724993664903,29463,武汉江山3室2厅2卫
湖北省武汉市蔡甸区大沌路6号,沌口开发区 天鹅湖大道 大沌路6-9号,114.13477938386636,30.518590387272088,12083,大洋彼岸(别墅)6室3厅4卫
湖北省武汉市江岸区后湖兆瑞大道健身路,"江岸 后湖 兆瑞大道,近健身路",114.2880501348447,30.663159273485082,28017,仁恒公园世纪4室2厅2卫
湖北省武汉市武昌区徐家棚和平大道,武昌 徐家棚 和平大道,114.34460027328063,30.608685589849053,21534,急出改善大平层清水毛坯，可看江景，好楼层
湖北省武汉市武昌区徐家棚和平大道,武昌 徐家棚 和平大道,114.34460027328063,30.608685589849053,21538,70万豪华装修，保养好，拎包入住大平层，价格能谈
湖北省武汉市东西湖区金银湖海口二路,东西湖 金银湖 海口二路,114.15846687010789,30.642438899853797,20093,长源假日港湾别墅南入户出场佳前后无遮挡。带车库地下室，诚兽
湖北省武汉市江岸区二七路东立街18号,江岸 二七路 东立街18号,114.30933474463026,30.626617211384684,29786,二七路 航天双城  小区 毛坯四房 带两个大露台 看房方便
湖北省武汉市武昌区丁字桥瑞景路16号,武昌 丁字桥 瑞景路16号,114.33192428273321,30.522807383378854,38977,滨湖名邸(二期)3室2厅2卫
湖北省武汉市洪山区欢乐大道166号,洪山 欢乐谷 欢乐大道166号,114.3797401704173,30.59193108293352,28387,东湖华侨城 中式装修 南北通透双阳台 精装修拎包入住 带车位
湖北省武汉市江汉区王家墩cbd号,江汉 王家墩CBD 双墩路,114.25035692197594,30.60604607902764,21611,业主急售 泛海国际芸海园208平 毛坯 四房三卫看房有钥匙
湖北省武汉市江岸区永泰路,江岸 二七路 永泰路,114.31212914654147,30.617839624605995,36528,华发外滩三期小三房出售   你值得拥有   随时看房
湖北省武汉市洪山区光谷东,洪山 光谷东 花城南路,114.47724576405936,30.491071801611543,18720,19号线地铁口碧桂园生态城水系别墅高端品质 150平大花园
湖北省武汉市洪山区光谷软件园中路10号,洪山 光谷软件园 软件园中路10号,114.39611707166318,30.477542387280103,22821,清江山水洋房电梯复式楼带120平露台。
湖北省武汉市江汉区王家墩青鸾路56号,江汉 王家墩CBD 水利路56号,114.25680001182334,30.600090145206927,28837,次新小区 华发中城荟中央   小高层一梯一户 毛坯四房两卫
湖北省武汉市洪山区光谷东,洪山 光谷东 花城南路,114.47724576405936,30.491071801611543,16543,碧桂园生态城水蓝湾 双拼别墅花园150平，地上三层
湖北省武汉市武昌区东亭东湖路198号,武昌 东亭 东湖路198号,114.36787303596019,30.578426213740958,20007,东湖绿道边 梨园地铁口 阔景阳台 诚心出售 随时看房
湖北省武汉市武昌区火车站,武昌 武昌火车站 武珞路421号,114.31196584809129,30.532031437483194,46531,帝斯曼国际中心 南北通透 近医院 楼龄新 双卫生间 交通便捷
湖北省武汉市黄陂区盘龙城巨龙大道33号,黄陂 盘龙城 巨龙大道33号,114.2874925741239,30.699588209460174,17443,盘龙城别墅入则宁静出则繁华200平大院子大露台精装修拎包即住
湖北省武汉市洪山区南湖花园,武昌 南湖花园 瑞安街84号,114.3303841275225,30.518693585134212,20093,老南湖核心中央花园，带80平大露台 拎包入住，看中拿大刀帮砍
湖北省武汉市洪山区关山关山大道,洪山 关山 关山大道,114.40541826981811,30.4899525707479,26809,华科大精装大平层  猛绛80萬急卖！  看房方便
湖北省武汉市洪山区文馨街108号,洪山 新南湖 文馨街108号,114.32218640199395,30.496973788857918,26893,小区     价格可谈 随时可签约 走进大户型体验新感受
湖北省武汉市江夏区与神墩五路,洪山 光谷东 光谷六路与神墩五路交汇处,114.51783024967476,30.4764761017771,24286,光谷中心城 外校旁 品质豪宅 精装大平层 单价1.8 起
湖北省武汉市洪山区文荟街78号,洪山 街道口 文荟路78号,114.3441978226737,30.505917259294915,28865,正规四房 纯毛坯 湖景小高层 二环双地铁 公园环绕 随时看房
湖北省武汉市江汉区万松园街道江汉北路,江汉 万松园 江汉北路,114.27405927944191,30.591322070324118,33083,南国中心(二期) 临地铁 车位充足 产权清晰 南北通透
湖北省武汉市江夏区藏龙岛栗庙路12号,江夏 藏龙岛 栗庙路12号,114.41292810020722,30.402652683661938,21092,一线临湖 联排边户 200平花园 三层送地下室 龙苑澜岸别墅
湖北省武汉市武昌区水果湖水果湖路29号,武昌 水果湖 水果湖路29号,114.33891591351657,30.549720568998,23855,水果湖步行街阔气大房型上水益晓
湖北省武汉市武昌区徐家棚和平大道515号,武昌 徐家棚 和平大道515号,114.31824928377544,30.58389134079309,24102,武昌滨江大平层 全屋地暖空调 门窗地砖一线品牌 无抵押诚心售
湖北省武汉市江汉区前进花楼街122号,江汉 前进/江汉 花楼街122号,114.2905427921419,30.577157768793814,24655,世纪江尚185平通透户型，精装修拎包入住 视野好 价格好！
湖北省武汉市硚口区汉西北路247号,硚口 硚口周边 汉西北路247号,114.22382934973972,30.60235150308023,31959,硚口香港置地金地峯璟4室2卫 143平2.1万单精装地暖
湖北省武汉市武昌区中北路,武昌 中北路 中北路147号,114.34212004246103,30.561421751173295,33980,公园式小区环境好~复地东湖国际四期南北通透板式楼
湖北省武汉市江夏区庙山阳光大道10号,江夏 庙山 阳光大道10号,114.35825932927533,30.405586937166255,21024,远洋庄园联排边户 精装修带院子 产证满五年 诚心出售看房方便
湖北省武汉市江汉区王家墩淮海路8号,江汉 王家墩CBD 淮海路8号,114.2544814300092,30.60270711733387,31664,华发中城荟 楼层好 次新小区 双卫生间 近地铁 商圈成熟老证
湖北省武汉市武昌区徐东徐东二路2号,武昌 徐东 徐东二路2号,114.33685343344312,30.580447337593796,23503,水岸星城全湖景复试 赠送30平大阳台，带车位，视野无遮挡，
湖北省武汉市江汉区前进花楼街122号,江汉 前进/江汉 花楼街122号,114.2905427921419,30.577157768793814,24547,世纪江尚 好楼层 随时看房那 业主诚心出售 价格可谈 看房方
湖北省武汉市硚口区宝丰宝丰二路33号,硚口 宝丰 宝丰二路33号,114.25047080051844,30.584738293285216,27652,交通小区 4室2厅 集中供暖 板楼 南北通透 满二！
湖北省武汉市武昌区徐东村和平大道,武昌 徐东 和平大道,114.34460027328063,30.608685589849053,29218,万象城月亮湾壹号毛坯31业主诚售随时看房
湖北省武汉市洪山区关山新竹路18号,洪山 关山 新竹路18号,114.40183015403191,30.492023899217223,31270,保利豪装 十成崭新 保利时代 配套齐全 交通方便 成熟商圈
湖北省武汉市武昌区中南路,武昌 中南路 中南路17号,114.32934369117787,30.543139632957963,44287,水利厅宿舍2室2厅1卫
湖北省武汉市武昌区中南路武珞路与宝通寺路武商梦时代,武昌 中南路 武珞路与宝通寺路交汇处西南角，武商梦时代旁,114.33511545115522,30.531273701326874,32972,武商梦时代旁纯新盘，单价3 带5000精装，还有房源可选！
湖北省武汉市江汉区江汉路铭新街,江岸 江汉路 铭新街与交易街交汇处,114.28510264538255,30.588526465332084,41945,汉口内环 毛坯现房 88平到143平 特惠2.5万起 双轨交
湖北省武汉市蔡甸区郭徐岭乡大群线,沌口开发区 郭徐岭广场 大群线,114.15916459763639,30.428490273283817,8182,海伦小镇的电梯别墅 次新房 环境优美 南向采光好 居住密度低
湖北省武汉市武昌区水果湖东湖路86号,武昌 水果湖 东湖路86号,114.34245733514474,30.55231734132533,29487,近地铁 电梯水果湖长城嘉苑医疗商业配套成熟 老证精装4房急售
湖北省武汉市洪山区广埠屯广八路115号,洪山 广埠屯 广八路115号,114.35907666077287,30.529227481237434,24696,银海雅苑 精装修 购物方便 双卫格局 电梯房 近地铁 商品房
湖北省武汉市江岸区永清路解放大道1340号,江岸 永清街 解放大道1340号,114.30235139454774,30.612324680887856,35886,常阳永清城 3室2厅 武汉天地 汉口江滩 近
湖北省武汉市江夏区钟家村金槐路193号,汉阳 钟家村 滨江大道193号,114.12459855636122,30.33855873887766,24917,世茂锦绣长江五期 精装大平层 四房两厅两卫 江景房
湖北省武汉市武昌区中北路,武昌 中北路 中北路,114.34212004246103,30.561421751173295,33555,复地东湖国际五六期 毛坯房 通透三房
湖北省武汉市武昌区中北路,武昌 中北路 中北路,114.34212004246103,30.561421751173295,33543,复地东湖国际 通透三房 采光好 老证无贷 随时看房
湖北省武汉市江岸区后湖后湖二路198号,江岸 后湖 后湖二路198号,114.28401003783377,30.64255805425943,25161,佳海茗苑北区联排别墅 带空中花园 带院子 总共4层
湖北省武汉市武昌区徐家棚和平大道750号,武昌 徐家棚 和平大道750号,114.31705816035839,30.58452037686934,32713,绿地海珀御观 次新小区 近医院 小三居 双卫 商业配套齐全！
湖北省武汉市江岸区百步亭,江岸 百步亭 徐新路,114.3141429320398,30.6525401288928,42453,长椿街三小旁 精装小三房 可看江有钥匙随时看房
湖北省武汉市武昌区东亭黄鹂路73号,武昌 东亭 黄鹂路73号,114.36354785041297,30.566473793797247,20444,省博 东湖旁 东湖林语 出门就是绿道 双层赠露台阁楼
湖北省武汉市江岸区竹叶山村花桥解放公园路83号,江岸 竹叶山花桥 解放公园路83号,114.28109534720393,30.611753743833884,28482,金色华府 育才  本部 450万
湖北省武汉市江岸区竹叶山花桥建设大道1051号,江岸 竹叶山花桥 建设大道1051号,114.28850453384447,30.618194871432483,27799,晋合世家 交通便利 正规商品房 商圈成熟 南北通透 大三居
湖北省武汉市武昌区丁字桥宝通寺路,武昌 丁字桥 宝通寺路,114.33047537348233,30.52567021085128,32393,正规商品房 近地铁 出行方便 带电梯 南北通透 精装好房
湖北省武汉市江岸区洞庭街123号,江岸 三阳路 洞庭街123附1-3号,114.29711533548522,30.59236751482286,17952,三阳社区 送超大露台 复式可改户型 自主装修老证方便看！
湖北省武汉市江汉区王家墩青鸾路56号,江汉 王家墩CBD 水利路56号,114.25680001182334,30.600090145206927,32621,王家墩CBD 商业配套齐全 近地铁 南北通透 交通便利
湖北省武汉市武昌区中北路,武昌 中北路 中北路147号,114.34212004246103,30.561421751173295,32845,复地东湖国际四期 精装大三房 中间好楼层视野好 出售意愿强烈
湖北省武汉市武昌区中南路武昌民主路728号,武昌 中南路 民主路624号,114.32814433295002,30.546721704375194,32683,洪山广场地铁 华润置地公馆 电梯入户小高层 南北通透大四房
湖北省武汉市江夏区庙山江夏大道50号,江夏 庙山 江夏大道50号,114.37139089090064,30.39025075503184,14256,丰泽苑 独栋别墅 大花园 诚心出售 看房方便 价格可谈
湖北省武汉市江夏区庙山江夏大道50号,江夏 庙山 江夏大道50号,114.37139089090064,30.39025075503184,14196,业主忍痛割爱，诚心出售，价格可谈，看房方便，配合面谈签约
湖北省武汉市黄陂区盘龙城盘龙大道8号,黄陂 盘龙城 盘龙大道特8号,114.25420962645042,30.727150414481535,16696,中国院子三期独栋别墅 仅售450万 边户 已现浇 带大花园
湖北省武汉市汉阳区四新村江城大道288号,汉阳 四新 江城大道288号,114.21742842801582,30.53495432369706,21558,（必看花园洋房）！送下沉式庭院  舒适度和圈存都不错~
湖北省武汉市江汉区前进花楼街122号,江汉 前进/江汉 花楼街122号,114.2905427921419,30.577157768793814,24237,高层看江.通透户型。随时看房.
湖北省武汉市江汉区前进花楼街122号,江汉 前进/江汉 花楼街122号,114.2905427921419,30.577157768793814,23705,8号楼高层看江南北通透 户型
湖北省武汉市汉阳区钟家村江堤中路,汉阳 钟家村 江堤中路,114.23744604181702,30.526411479659597,17929,墨水湖边纯大户型小区广电兰亭珑府 五房两厅三卫 豪装
湖北省武汉市洪山区光谷关山大道1号,洪山 光谷软件园 大学园路1号,114.40263888125236,30.479148684970564,29023,金融港 万科红郡 五房两厅两卫一厨 电梯真复试 赠送大露台！
湖北省武汉市汉阳区建港建港路1号,汉阳 建港 建港路1号,114.25574044047075,30.52378366852196,23735,汉阳滨江，南北通透，高楼层无遮挡看江，业主诚心卖价格可以谈
湖北省武汉市武昌区徐东村和平大道,武昌 徐东 和平大道,114.34460027328063,30.608685589849053,28897,武昌滨江，网红盘月亮湾壹号经典3加1户型
湖北省武汉市江夏区文化大道环湖路,江夏 文化大道 环湖路,114.32005798956311,30.403181758638315,18387,大双拼 带挑高！中建品质 三面环湖 前后院子 赠送超大地下室
湖北省武汉市蔡甸区天鹅湖大道,沌口开发区 天鹅湖大道 天鹅湖大道,114.08573604720077,30.510809179859017,28786,南湖半岛联排边户，1000多平院子，地上三层带地下室，双车位
湖北省武汉市武昌区中北路,武昌 中北路 中北路,114.34212004246103,30.561421751173295,41440,复地东湖国际五六期 精装可拎包入住 近地铁 小三居 商品房
湖北省武汉市武昌区徐东村铁机路48号,武昌 徐东 铁机路48号,114.34115919894182,30.610469916363513,25719,武昌滨江  一线临江精装带暖气   南北通透大四房
湖北省武汉市武昌区中南路,武昌 中南路 中南路17号,114.32934369117787,30.543139632957963,38037,水利厅宿舍(中南二路) 医疗配套成熟 商业配套齐全 装修好
湖北省武汉市武昌区东亭东湖路198号,武昌 东亭 东湖路198号,114.36787303596019,30.578426213740958,20423,东湖边 绿道旁 精装修  好房  诚意出售  看房联系
湖北省武汉市蔡甸区阳光丽景观湖路,沌口开发区 阳光丽景 观湖路,114.13844018147934,30.500862390740558,19481,一楼带院子 带地下室  全新婚房装修从未入住
湖北省武汉市洪山区光谷高新大道789号,洪山 光谷东 高新大道789号,114.5029718883106,30.50140812889078,21282,诚意出售 看房方便 价格可谈 户型方正 业主急售
湖北省武汉市江汉区万松园街道建设大道562号,江汉 万松园 建设大道562-564号,114.25067131581001,30.59124977228458,34909,国贸新都电梯房 小三居 南北通透 商业配套齐全 近地铁
湖北省武汉市汉阳区四新村夏弦街,汉阳 四新 夏弦街2号,114.22600674744535,30.51960928674429,20391,下叠带前后院子别墅  清水毛坯 带大露台 老证税少五房四卫
湖北省武汉市新洲区文昌大道,新洲 新洲城区 文昌大道,114.80688949598265,30.833226090667686,10982,祥和福临门(别墅)6室3厅6卫送地下室送车位
湖北省武汉市黄陂区盘龙城盘龙大道,黄陂 盘龙城 盘龙大道,114.254657633093,30.728141746611676,15922,一线临湖湖景别墅 带有装修 老证少税 纯院子200多平
湖北省武汉市江汉区王家墩建设大道181号,江汉 王家墩CBD 建设大道181号,114.23386005737872,30.587376019910877,23905,江汉区 CBD楚世家 188平 四房两厅 精装修 大横厅
湖北省武汉市江夏区藏龙岛栗庙路9号,江夏 藏龙岛 栗庙路9号,114.40224447667515,30.411407791615485,32155,观湖上叠边户 位置开阔 花园大 家具家电齐拎包入住 诚心出售
湖北省武汉市洪山区东湖高新,江夏 东湖高新 高新四路,114.42630576880735,30.50648049492145,35162,佛祖岭商圈 次新房联排别墅 满五    实木装修
湖北省武汉市武昌区欢乐大道228号,洪山 欢乐谷 欢乐大道228号,114.40227017043856,30.59856596961509,27921,一线临湖，大平层瞰湖C位，三开间朝南，经典居家户型
湖北省武汉市武昌区欢乐大道228号,洪山 欢乐谷 欢乐大道228号,114.40227017043856,30.59856596961509,27899,东湖 华侨城原岸 精装通透三房 满两年  拎包入住
湖北省武汉市洪山区丁字桥雄楚大道32号,武昌 丁字桥 雄楚大道32号,114.31130472319043,30.52235877389983,14951,二环内 江宏独栋别墅共4层 带花园 房东变现急售
湖北省武汉市硚口区崇仁路利济北路163-7号,硚口 崇仁路 利济北路163号,114.26019677375093,30.580784700450288,22428,新世界汇豪邸 地铁口电梯房 豪华装修 商业配套齐全 出行便捷
湖北省武汉市武昌区徐东村铁机路48号,武昌 徐东 铁机路48号,114.34115919894182,30.610469916363513,24959,武昌滨江   华润橡树湾三期精装带暖气一线江景四房
湖北省武汉市武昌区积玉桥临江大道76号,武昌 积玉桥 临江大道76号,114.3000060490281,30.562056817184008,21211,长江边小高层复式 惬意生活从入住开始
湖北省武汉市武昌区徐东徐东二路2号,武昌 徐东 徐东二路2号,114.33685343344312,30.580447337593796,22246,水岸星城B区花园洋房复式，带露台，公摊面积小，近沙湖公园
湖北省武汉市武昌区徐东徐东二路2号,武昌 徐东 徐东二路2号,114.33685343344312,30.580447337593796,28606,沙湖旁水岸星城花园洋房一楼带院子南北通透大四房 预约看房
湖北省武汉市江汉区唐家墩菱角湖路,江汉 唐家墩 菱角湖路,114.26900417843736,30.61071946851525,26869,沿海菱角湖壹号 中间好楼层 产权清晰 商业配套齐全 房龄新
湖北省武汉市江夏区文化大道环湖路,江夏 文化大道 环湖路,114.32005798956311,30.403181758638315,19397,汤逊湖壹号双拼(别墅) 天然氧吧 全明地下室 超大花园急售
湖北省武汉市江岸区百步亭街道后湖大道188号,江岸 百步亭 后湖大道188号,114.30378271070583,30.653985572713747,23373,百步亭 有电梯 次新房 医疗配套成熟 满二 精装修 车位充足
湖北省武汉市江汉区唐家墩长江日报路79号,江汉 唐家墩 长江日报路79号,114.27264297010976,30.604419458858082,31462,万科翡翠国际 近地铁 商圈成熟 楼龄新 正规商品房 双卫
湖北省武汉市武昌区中北路楚汉路5附27号,武昌 中北路 楚汉路5号,114.33685716624906,30.56050357338326,25715,出行方便 南北通透 小区新 双卫 带电梯 商圈成熟
湖北省武汉市武昌区中北路,武昌 中北路 中北路238号,114.34212004246103,30.561421751173295,26163,汉街壹号公馆(一组团) 商品房 双卫 商业配套成熟业主急售
湖北省武汉市东西湖区金银湖海口二路,东西湖 金银湖 海口二路,114.15846687010789,30.642438899853797,19318,长源假日中间位置金银湖边湖景电梯别墅有电梯井
湖北省武汉市江夏区庙山明泽街,江夏 庙山 明泽街,114.37499528671601,30.38424141794837,21723,急售！ 院子200多平 地下室已扩改 省心 大露台看湖
湖北省武汉市江夏区藏龙岛栗庙路,江夏 藏龙岛 栗庙路,114.41343487493131,30.401310319051543,27272,联排边户 花园180平 保利清能别墅  位置佳 地势高
湖北省武汉市洪山区黄鹤路,洪山 欢乐谷 黄鹤路,114.41491274025891,30.60956326456624,32093,东湖金茂府 四室两厅 户型方正 一楼 业主诚售
湖北省武汉市江岸区百步亭街道百步亭花园路168号,江岸 百步亭 百步亭花园路168号,114.30972526094119,30.65973721787885,36625,世博园东边户精装五房三厅带私家花园 两层楼全屋水暖 拎包入住
湖北省武汉市汉阳区建港晴川大道,汉阳 建港 晴川大道,114.25317094319391,30.523409780186157,23843,高楼层采光充足 次新小区 车位充足 交通便利 精装可拎包入住
湖北省武汉市汉阳区建港晴川大道,汉阳 建港 晴川大道,114.25317094319391,30.523409780186157,32449,汉阳一线滨江，通透三房，中间楼层，采光好
湖北省武汉市洪山区珞瑜东路光谷创业街,洪山 珞瑜东路 光谷创业街,114.40994274406549,30.50318692305131,18673,狂降70萬 恒大华府洋房 送大露台40平 百变毛坯 有匙即看
湖北省武汉市江岸区六合路26号,江岸 三阳路 六合路26号,114.3022911451798,30.60466084724415,26364,金涛  花园 近地铁 双卫格局 南北通透 房东直卖价格可议
湖北省武汉市汉阳区鹦鹉,汉阳 鹦鹉 滨江大道198号,114.25594037022782,30.53658244407744,19922,看江无遮挡  南北通透自住装修   随时看房
湖北省武汉市江夏区金融港康魅路1号,江夏 金融港 康魅路1号,114.4311409571683,30.4463375460446,20441,金融港金地艺境叠墅四房两厅诚心出售，价格还可以谈
湖北省武汉市江岸区永安路6号,江岸 永清街 永安路6号,114.30769553512087,30.611891255103483,52326,近地铁 大两房 商品住宅 装修好 近医院 出行方便 动静分离
湖北省武汉市江岸区永安路6号,江岸 永清街 永安路6号,114.30769553512087,30.611891255103483,40118,武汉天地御江苑 满二 南向采光好 临地铁 交通便捷
湖北省武汉市江汉区汉口火车站(公交站)新华路,江汉 汉口火车站 新华路758号,114.26337805034359,30.608276004661384,28233,唐樾   大四房 拎包入住好楼层 精装修地暖
湖北省武汉市汉阳区五里墩琴台大道388号,汉阳 五里墩 琴台大道388号,114.23521218964392,30.568150622403124,17763,华润中央公园别墅 采光好 欧式装修赠送家具
湖北省武汉市武昌区火车站,武昌 武昌火车站 武珞路421号,114.31196584809129,30.532031437483194,61067,武汉  和武珞路中学边上帝斯曼国际中心房龄新套房，房东直卖
湖北省武汉市黄陂区盘龙城巨龙大道33号,黄陂 盘龙城 巨龙大道33号,114.2874925741239,30.699588209460174,17210,盘龙城 恒大名都 临湖双拼别墅 300平大院子 上下4层
湖北省武汉市黄陂区盘龙城巨龙大道33号,黄陂 盘龙城 巨龙大道33号,114.2874925741239,30.699588209460174,21711,盘龙城巨龙大道恒大名都别墅，新装修未入住，带大花园，
湖北省武汉市江岸区解放公园路37号,江岸 永清街 解放公园路37号,114.29764454622806,30.604925730832214,27771,三阳路解放公园商圈配套成熟电梯大四房急售此房 看中价格可
湖北省武汉市东西湖区金银湖环湖中路18号,东西湖 金银湖 环湖中路18号,114.16641861989582,30.679723163858334,17584,奥林匹克花园  户型临水系诚心出售
湖北省武汉市洪山区关山关山大道,洪山 关山 关山大道,114.40541826981811,30.4899525707479,34766,泛悦城 精装修 拎包入住 预约看房
湖北省武汉市江岸区永泰路,江岸 二七路 永泰路,114.31212914654147,30.617839624605995,46851,中间好楼层 产权清晰 次新房 车位充足 正南朝向 带电梯
湖北省武汉市武昌区丁字桥石牌岭路,武昌 丁字桥 石牌岭路,114.33604556486507,30.524600123369783,30328,龙湖天玺毛坯装修4房 产证不满二年无贷款对付款方式无要求
湖北省武汉市东西湖区金银湖环湖路/新桥路,东西湖 金银湖 环湖路与新桥路交汇处,114.16351015713211,30.65719688597593,25281,有钱人的向往汉口后花园千亩金银湖畔万科70年产权低密墅居新品
湖北省武汉市武昌区石牌岭路东一路武商梦时代,洪山 街道口 石牌岭路东一路（武商梦时代南1KM）,114.33511545115522,30.531273701326874,31469,龙湖 武昌内环新出18层小高层，百分之90以上得房率！
湖北省武汉市洪山区关山关山大道29号,洪山 关山 关山大道29号,114.41347193689118,30.50473880888034,24043,（琨御府一期小高层）（保真） 4房大平层 毛坯现房 随时看房
湖北省武汉市武昌区中北路,武昌 中北路 中北路,114.34212004246103,30.561421751173295,44655,复地东湖国际五期 通透三房带车位 满二 中楼层
湖北省武汉市江岸区永泰路8号,江岸 永清街 永泰路8号,114.30910375680627,30.619065754076413,27802,滨江苑一期3室2厅2卫
湖北省武汉市江岸区永泰路8号,江岸 永清街 永泰路8号,114.30910375680627,30.619065754076413,27802,好房推荐 滨江苑一期 精装三房 拎包入住房东急售
湖北省武汉市洪山区文馨街108号,洪山 新南湖 文馨街108号,114.32218640199395,30.496973788857918,28257,8号线地铁口 大华三期洋房 南北通透 不临街  价格可谈
湖北省武汉市东西湖区金银湖环湖路,东西湖 金银湖 环湖路,114.18565488453835,30.67239177634657,15338,银湖水榭(别墅)  南北通透 近地铁  联排别墅
湖北省武汉市江岸区永清路解放大道头道街(地铁站),江岸 永清街 解放大道头道街地铁站C出口新建后街130号,114.30846364126114,30.62020246806608,33015,武汉天地商圈（小高层洋房）28XXX总监特批价格 长椿街旁哦
湖北省武汉市江岸区后湖华隆路79号,江岸 后湖 华隆路79号,114.28273275487287,30.659629302256636,23786,送送送 送南北双院子花园洋房，送两层地下室，车库直达毛坯老证
湖北省武汉市江岸区三阳路中山大道1069号,江岸 三阳路 中山大道1069号,114.29853868381271,30.601022761205257,33687,"外滩三阳金城3室2厅2卫高层电梯房,精装修,近地铁，近"
湖北省武汉市武昌区徐东徐东二路2号,武昌 徐东 徐东二路2号,114.33685343344312,30.580447337593796,28035,水岸星城一楼有小院的洋房，采光通风好南北通透 4 房环境优美
湖北省武汉市洪山区狮子山北路77附35号,洪山 珞狮南路 狮子山北路77号,114.33944735220301,30.489359494537364,21285,电梯一梯一户大平层，直通地下车库，精装修，拎包入住
湖北省武汉市江汉区王家墩青鸾路56号,江汉 王家墩CBD 水利路56号,114.25680001182334,30.600090145206927,25450,次新小区 华发中城荟中央   高层纯边户 采光视野佳 大四房
湖北省武汉市江汉区唐家墩长江日报路79号,江汉 唐家墩 长江日报路79号,114.27264297010976,30.604419458858082,31323,商业配套成熟 交通便捷 楼龄新 产权清晰 双卫格局 精装修
湖北省武汉市武昌区东亭兴国北路9号,武昌 东亭 兴国北路9号,114.35022339633079,30.56365720215593,30470,中北路 东湖壹号 一梯一户洋房 带露台 带地下室 随时看房
湖北省武汉市武昌区丁字桥石牌岭路,武昌 丁字桥 石牌岭路,114.33604556486507,30.524600123369783,31514,龙湖天玺 精装大四房 中高楼层  采光好 一天未住 诚心出售
湖北省武汉市汉阳区五里墩知音大道/华园路,汉阳 五里墩 知音大道与华园路交汇处（知音大道339号）,114.236345114782,30.571063928126925,25989,二环内 滨江豪宅 带豪装  江景大平层 月湖云庄 380万
湖北省武汉市江夏区藏龙岛栗庙路,江夏 藏龙岛 栗庙路,114.41343487493131,30.401310319051543,13240,别墅推荐 一线湖景 大车库 大花园 一楼有房
湖北省武汉市江汉区前进花楼街122号,江汉 前进/江汉 花楼街122号,114.2905427921419,30.577157768793814,23961,急售 世纪江尚 中间楼层 清水毛坯 蝴蝶户型 改善   有钥
湖北省武汉市江汉区江汉路铭新街,江岸 江汉路 铭新街与交易街交汇处,114.28510264538255,30.588526465332084,39123,汉口市中心 吉庆街旁 现房小高层 特价3.1万 清盘中
湖北省武汉市武昌区徐东村和平大道,武昌 徐东 和平大道,114.34460027328063,30.608685589849053,29146,小高层 次新房 中间楼层采光好 得房率高 近医院 产权清晰
湖北省武汉市武昌区徐家棚和平大道515号,武昌 徐家棚 和平大道515号,114.31824928377544,30.58389134079309,23545,绿地全新毛坯大三房，南北通透一线看江，近绿地606，5号地铁
湖北省武汉市江岸区百步亭,江岸 百步亭 徐新路,114.3141429320398,30.6525401288928,37696,次新房 车位充足 双卫格局 近地铁 正南朝向 带电梯
湖北省武汉市黄陂区盘龙城盘龙大道8号,黄陂 盘龙城 盘龙大道特8号,114.25420962645042,30.727150414481535,23827,精装联排别墅，户型经典，地理位置好，坐北朝南，老证无贷
湖北省武汉市江汉区王家墩青鸾路56号,江汉 王家墩CBD 水利路56号,114.25680001182334,30.600090145206927,31299,华发中城荟二期小高层，一初学苑，23地铁，华发商都龙湖天街
湖北省武汉市洪山区关山关山大道29号,洪山 关山 关山大道29号,114.41347193689118,30.50473880888034,23839,新上钥匙房源 琨瑜府一期性价比之 ！南北通透户型优先 采光好
